JEAFBPFEDAM	BPGIGODONBH	CGGMNMMBOND	NLFMOMNLBDJ	PGABGPKMNAN	CGMCBILGBLC	FPCBLGCAKBP	LGKEHFPCIJE	GINIFNCJGKI	FIONDMKOIJI	OAHAOLFCLOK	PNCCJLPGLEB	IPEJKELGEPE	GLFAHCGDBJD	EHPLOJAFJFI	NOHPFLNFAOK	APGDLLPCHDI	MNGJEEHMOMD	JIANHJDNLHL	teleport_id
[117]	"Port_PlayerPos_Activity_GetFish__7035003_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70350]	TRUE	"TeleportName_01_DecorativeText"	1	113000102
[117]	"Port_PlayerPos_Activity_GetFish__7035004_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70350]	TRUE	"TeleportName_01_DecorativeText"	1	113000103
[117]	"Port_PlayerPos_Activity_GetFish__7035005_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70350]	TRUE	"TeleportName_01_DecorativeText"	1	113000104
[117]	"Port_PlayerPos_Activity_GetFish__7035006_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70350]	TRUE	"TeleportName_01_DecorativeText"	1	113000105
[117]	"Port_NPCPos_Activity_GetFish_7035101_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70351]	TRUE	"TeleportName_01_DecorativeText"	1	113000106
[117]	"Port_NPCPos_Activity_GetFish_7035102_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70351]	TRUE	"TeleportName_01_DecorativeText"	1	113000107
[117]	"Port_NPCPos_Activity_GetFish_7035103_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70351]	TRUE	"TeleportName_01_DecorativeText"	1	113000108
[117]	"Port_NPCPos_Activity_GetFish_7035104_tele"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	40	[]	[70351]	TRUE	"TeleportName_01_DecorativeText"	1	113000109
[117]	"Port_NPCPos_Activity_GetFish_7035105_tele"	101	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	40	[]	[70351]	TRUE	"TeleportName_01_DecorativeText"	1	113000110
[117]	"Port_NPCPos_Activity_GetFish_7035106_tele"	3	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	5	[]	[70351]	TRUE	"TeleportName_01_DecorativeText"	1	113000111
[117]	"Port_NPCPos_Activity_GetFish_7035107_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70351]	TRUE	"TeleportName_01_DecorativeText"	1	113000112
[117]	"Port_NPCPos_Activity_GetFish_7035108_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70351]	TRUE	"TeleportName_01_DecorativeText"	1	113000113
[117]	"Port_NPCPos_Activity_GetFish_7035201_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70352]	TRUE	"TeleportName_01_DecorativeText"	1	113000114
[117]	"Port_NPCPos_Activity_GetFish_7035202_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70352]	TRUE	"TeleportName_01_DecorativeText"	1	113000115
[117]	"Port_NPCPos_Activity_GetFish_7035203_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70352]	TRUE	"TeleportName_01_DecorativeText"	1	113000116
[117]	"Port_NPCPos_Activity_GetFish_7035204_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70352]	TRUE	"TeleportName_01_DecorativeText"	1	113000117
[117]	"Port_NPCPos_Activity_GetFish_7035205_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70352]	TRUE	"TeleportName_01_DecorativeText"	1	113000118
[117]	"Port_NPCPos_Activity_GetFish_7035206_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70352]	TRUE	"TeleportName_01_DecorativeText"	1	113000119
[117]	"Port_NPCPos_Activity_GetFish_7036909_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000120
[117]	"Port_NPCPos_Activity_GetFish_7036910_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000121
[117]	"Port_NPCPos_Activity_GetFish_7036911_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000122
[117]	"Port_NPCPos_Activity_GetFish_7036912_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000123
[117]	"Port_NPCPos_Activity_GetFish_7036913_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000124
[117]	"Port_NPCPos_Activity_GetFish_7036914_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000125
[117]	"Port_NPCPos_Activity_GetFish_7036915_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000126
[117]	"Port_NPCPos_Activity_GetFish_7036916_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000127
[117]	"Port_NPCPos_Activity_GetFish_7036917_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000128
[117]	"Port_NPCPos_Activity_GetFish_7037001_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000129
[117]	"Port_NPCPos_Activity_GetFish_7037002_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000130
[117]	"Port_NPCPos_Activity_GetFish_7037003_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000131
[117]	"Port_NPCPos_Activity_GetFish_7037004_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000132
[117]	"Port_NPCPos_Activity_GetFish_7037005_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000133
[117]	"Port_NPCPos_Activity_GetFish_7037006_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000134
[117]	"Port_NPCPos_Activity_GetFish_7037007_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000135
[117]	"Port_NPCPos_Activity_GetFish_7037008_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000136
[117]	"Port_NPCPos_Activity_GetFish_7037009_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000137
[117]	"Port_NPCPos_Activity_GetFish_7037010_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000138
[117]	"Port_NPCPos_Activity_GetFish_7037011_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000139
[117]	"Port_NPCPos_Activity_GetFish_7037012_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000140
[117]	"Port_NPCPos_Activity_GetFish_7037013_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000141
[117]	"Port_NPCPos_Activity_GetFish_7037014_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000142
[117]	"Port_NPCPos_Activity_GetFish_7037015_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000143
[117]	"Port_NPCPos_Activity_GetFish_7037016_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000144
[117]	"Port_NPCPos_Activity_GetFish_7037017_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000145
[117]	"Port_NPCPos_Activity_GetFish_7037018_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000146
[117]	"Port_NPCPos_Activity_GetFish_7037019_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000147
[117]	"Port_NPCPos_Activity_GetFish_7037020_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70370]	TRUE	"TeleportName_01_DecorativeText"	1	113000148
[117]	"Port_NPCPos_Activity_GetFish_7037101_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000149
[117]	"Port_NPCPos_Activity_GetFish_7037102_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000150
[117]	"Port_NPCPos_Activity_GetFish_7037103_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000151
[117]	"Port_NPCPos_Activity_GetFish_7037104_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000152
[117]	"Port_NPCPos_Activity_GetFish_7037105_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000153
[117]	"Port_NPCPos_Activity_GetFish_7037106_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000154
[117]	"Port_NPCPos_Activity_GetFish_7037107_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000155
[117]	"Port_NPCPos_Activity_GetFish_7037109_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000156
[117]	"Port_NPCPos_Activity_GetFish_7037110_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000157
[117]	"Port_NPCPos_Activity_GetFish_7037111_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000158
[117]	"Port_NPCPos_Activity_GetFish_7037112_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000159
[117]	"Port_NPCPos_Activity_GetFish_7037113_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000160
[117]	"Port_NPCPos_Activity_GetFish_7037114_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000161
[117]	"Port_NPCPos_Activity_GetFish_7037115_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000162
[117]	"Port_NPCPos_Activity_GetFish_7037116_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000163
[117]	"Port_NPCPos_Activity_GetFish_7037117_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000164
[117]	"Port_NPCPos_Activity_GetFish_7037118_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000165
[117]	"Port_NPCPos_Activity_GetFish_7037119_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000166
[117]	"Port_NPCPos_Activity_GetFish_7037120_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000167
[117]	"Port_NPCPos_Activity_GetFish_7037121_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000168
[117]	"Port_NPCPos_Activity_GetFish_7037108_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000169
[117]	"Port_PlayerPos_Activity_GetFish_FirstPosition"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	800262081	FALSE	""	0	0	[]	120	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	1	113000170
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele_day1"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70436]	TRUE	"TeleportName_01_DecorativeText"	1	113000171
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele2"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[7044201]	TRUE	"TeleportName_01_DecorativeText"	1	113000172
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele_day1"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70436]	TRUE	"TeleportName_01_DecorativeText"	1	113000173
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele_day2"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70437]	TRUE	"TeleportName_01_DecorativeText"	1	113000174
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele_day3"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70438]	TRUE	"TeleportName_01_DecorativeText"	1	113000175
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele_day4"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70439]	TRUE	"TeleportName_01_DecorativeText"	1	113000176
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele_day4"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70440]	TRUE	"TeleportName_01_DecorativeText"	1	113000177
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele2"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70436]	TRUE	"TeleportName_01_DecorativeText"	1	113000178
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele2"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70437]	TRUE	"TeleportName_01_DecorativeText"	1	113000179
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele2"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70439]	TRUE	"TeleportName_01_DecorativeText"	1	113000180
[117|123]	"FortuneHIA_PlayerPos_Activity_TinyTitan_tele2"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70440]	TRUE	"TeleportName_01_DecorativeText"	1	113000181
[117|123]	"Street_Teleport_ToGodFinger"	1	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconCod.png"	100008	FALSE	""	0	0	[]	10	[]	[70386|70387|70388|70389|70390]	TRUE	"TeleportName_01_DecorativeText"	1	114000001
[117|123]	"TransformPos_Activity_SpringFestival_D1_Activity-1"	101	""	""	0	""	100011	FALSE	""	0	0	[]	40	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000001
[117|123]	"TransformPos_Activity_SpringFestival_D1_Activity-2"	101	""	""	0	""	100011	FALSE	""	0	0	[]	40	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000002
[117|123]	"TransformPos_Activity_SpringFestival_D1_Activity-3"	101	""	""	0	""	100011	FALSE	""	0	0	[]	40	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000003
[117|123]	"TransformPos_Activity_SpringFestival_D1_Activity-3"	101	""	""	0	""	100011	FALSE	""	0	0	[]	40	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000004
[117|123]	"TransformPos_Activity_SpringFestival_D1_Activity-3"	101	""	""	0	""	100011	FALSE	""	0	0	[]	40	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000005
[117|123]	"OuterRing_NPCPos_PulchraActivity_UIPos_2"	104	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	90	[]	[70431|70432|70433|70434|70435]	TRUE	"TeleportName_01_DecorativeText"	1	115000009
[117|123]	"Street_NPCPos_PulchraActivity_UIPos_1"	1	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	10	[]	[70431|70432|70433|70434|70435]	TRUE	"TeleportName_01_DecorativeText"	1	115000010
[117|123]	"Street_NPCPos_PulchraActivity_7043101"	1	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	10	[]	[70431]	TRUE	"TeleportName_01_DecorativeText"	1	115000011
[117|123]	"ReverbArea_NPCPos_PulchraActivity_7043201"	107	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	130	[]	[70432]	TRUE	"TeleportName_01_DecorativeText"	1	115000012
[117|123]	"Port_NPCPos_PulchraActivity_7043301"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70433]	TRUE	"TeleportName_01_DecorativeText"	1	115000013
[117|123]	"Workshop_NPCPos_PulchraActivity_7043401"	2	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	5	[]	[70434]	TRUE	"TeleportName_01_DecorativeText"	1	115000014
[117|123]	"OuterRing_NPCPos_PulchraActivity_7043501"	104	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	90	[]	[70435]	TRUE	"TeleportName_01_DecorativeText"	1	115000015
[117|123]	"TransformPos_Activity_SpringFestival_LeftDoor"	108	""	""	0	""	100011	FALSE	""	0	0	[]	140	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000021
[117|123]	"TransformPos_Activity_SpringFestival_D1_Activity-10"	108	""	""	0	""	100011	FALSE	""	0	0	[]	140	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000022
[117|123]	"TransformPos_Activity_SpringFestival_D1_Activity-11"	108	""	""	0	""	100011	FALSE	""	0	0	[]	140	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000023
[117|123]	"TransformPos_Activity_SpringFestival_Stair"	108	""	""	0	""	100011	FALSE	""	0	0	[]	140	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000024
[117|123]	"TransformPos_Activity_SpringFestival_Stair"	108	""	""	0	""	100011	FALSE	""	0	0	[]	140	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000025
[117|123]	"TransformPos_Activity_SpringFestival_Stair"	108	""	""	0	""	100011	FALSE	""	0	0	[]	140	[]	[70051]	TRUE	"TeleportName_01_DecorativeText"	1	115000026
